"File Path: S:\Durabler\Certificates\Testdataexport\DAF431 C1-1 08-21-25 15 28 22 PM\Crack Size Check Cycle - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E 399 KIC 7"
"Test Run: DAF431 C1-1"
"Date: 8/12/2025 10:06:42 AM"
""
""
"CycleCount","Axial COD ","Axial Force ","Time ","Axial Displacement ","Axial Integer Count ","Running Time ","Rollover Running Time "
"CycleCount","mm","kN","sec","mm","cycles","sec","sec"
"3","-16.0666331648827","17.202419921875","120.965660095215","0.899311911780387","2.5","11.8136396408081","11.8136396408081"
"3","-16.0681139677763","16.376123046875","120.99072265625","0.881368585396558","2.5","11.8387041091919","11.8387041091919"
"3","-16.0695724189281","15.5505439453125","121.015785217285","0.863860361278057","2.5","11.86376953125","11.86376953125"
"3","-16.0713605582714","14.719140625","121.040855407715","0.847338000312448","2.5","11.8888349533081","11.8888349533081"
"3","-16.0737633705139","13.89676171875","121.06591796875","0.827459036372602","2.5","11.9138994216919","11.9138994216919"
"3","-16.0753950476646","13.093802734375","121.090980529785","0.810674682725221","2.5","11.93896484375","11.93896484375"
"3","-16.0764288157225","12.309619140625","121.116050720215","0.790542515460402","2.5","11.9640302658081","11.9640302658081"
"3","-16.0776954144239","11.49876171875","121.14111328125","0.771702325437218","2.5","11.9890947341919","11.9890947341919"
"3","-16.0798486322165","10.700869140625","121.166175842285","0.749068742152303","2.5","12.01416015625","12.01416015625"
"3","-16.0824842751026","9.8893310546875","121.191246032715","0.727652688510716","2.5","12.0392255783081","12.0392255783081"
"3","-16.0840936005116","9.0755107421875","121.21630859375","0.705607060808688","2.5","12.0642900466919","12.0642900466919"
"3","-16.085097566247","8.274146484375","121.241371154785","0.680966244544834","2.5","12.08935546875","12.08935546875"
"3","-16.0863604396582","7.4871240234375","121.266441345215","0.655243115033954","2.5","12.1144208908081","12.1144208908081"
"3","-16.0883590579033","6.6843271484375","121.29150390625","0.6308100419119","2.5","12.1394853591919","12.1394853591919"
"3","-16.0907469689846","5.8736484375","121.316566467285","0.603999418672174","2.5","12.16455078125","12.16455078125"
"3","-16.0919912159443","5.07312841796875","121.341636657715","0.577382161282003","2.5","12.1896162033081","12.1896162033081"
"3","-16.0933509469032","4.25894189453125","121.36669921875","0.549481948837638","2.5","12.2146806716919","12.2146806716919"
"3","-16.0953514277935","3.4653134765625","121.391761779785","0.521282549016178","2.5","12.23974609375","12.23974609375"
"3","-16.0969905555248","2.27452368164063","121.416831970215","0.492434483021498","2.5","12.2648115158081","12.2648115158081"
"3","-16.0979349166155","0.810946594238281","121.44189453125","0.47512658056803","2.5","12.2898759841919","12.2898759841919"
