"File Path: S:\Durabler\Certificates\Testdataexport\PQR #3 6A 10-24-25 14 06 42 PM\Crack Size Check Command - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E1290 CTOD 35"
"Test Run: PQR #3 6A"
"Date: 10/16/2025 1:26:54 PM"
""
""
"CycleCount","Axial COD ","Axial Force ","Running Time ","Axial Integer Count ","Rollover Running Time "
"CycleCount","mm","kN","sec","cycles","sec"
"4","0.00365567211702","-6.54973291015625","6.55078125","3","6.55078125"
"4","-0.00339174266628106","-9.9872744140625","6.60074853897095","3","6.60074853897095"
"4","-0.00961732894211309","-13.399841796875","6.65071630477905","3","6.65071630477905"
"4","-0.0165903566085035","-16.81750390625","6.70068359375","3","6.70068359375"
"4","-0.0233874325203942","-20.24212890625","6.75065088272095","3","6.75065088272095"
"4","-0.0297081478493055","-23.67370703125","6.80061864852905","3","6.80061864852905"
"4","-0.0370280758943409","-27.1190625","6.8505859375","3","6.8505859375"
"4","-0.0431671141996048","-30.549171875","6.90055322647095","3","6.90055322647095"
"4","-0.0497238652314991","-33.97159765625","6.95052099227905","3","6.95052099227905"
"4","-0.056640386901563","-37.373515625","7.00048828125","3","7.00048828125"
"4","-0.0630834110779688","-40.76551953125","7.05045557022095","3","7.05045557022095"
"4","-0.0700614473316818","-44.21504296875","7.10042333602905","3","7.10042333602905"
"4","-0.0769135949667543","-47.645921875","7.150390625","3","7.150390625"
"4","-0.0832693549455144","-51.0603671875","7.20035791397095","3","7.20035791397095"
"4","-0.0903167747310363","-54.4825625","7.25032567977905","3","7.25032567977905"
"4","-0.0964829887379892","-57.91069140625","7.30029296875","3","7.30029296875"
"4","-0.103399514046032","-61.3361484375","7.35026025772095","3","7.35026025772095"
"4","-0.110221626528073","-64.74190625","7.40022802352905","3","7.40022802352905"
"4","-0.116490838991012","-68.1503125","7.4501953125","3","7.4501953125"
"4","-0.112845897092484","-66.212890625","7.50016260147095","3.5","7.50016260147095"
"4","-0.106068851891905","-62.79624609375","7.55013036727905","3.5","7.55013036727905"
"4","-0.0995507216430269","-59.39898828125","7.60009765625","3.5","7.60009765625"
"4","-0.0932207112782635","-55.98444921875","7.65006494522095","3.5","7.65006494522095"
"4","-0.0859336869325489","-52.53903515625","7.70003271102905","3.5","7.70003271102905"
"4","-0.0797860629973002","-49.14169140625","7.75","3.5","7.75"
"4","-0.0728294835425913","-45.7585078125","7.79996728897095","3.5","7.79996728897095"
"4","-0.0661239610053599","-42.32719140625","7.84993505477905","3.5","7.84993505477905"
"4","-0.0596566205786075","-38.960609375","7.89990234375","3.5","7.89990234375"
"4","-0.0529961580468807","-35.5410546875","7.94986963272095","3.5","7.94986963272095"
"4","-0.0461719027953222","-32.1207421875","7.99983739852905","3.5","7.99983739852905"
"4","-0.0399134150939062","-28.699923828125","8.0498046875","3.5","8.0498046875"
"4","-0.0326135159411933","-25.28903125","8.09977245330811","3.5","8.09977245330811"
"4","-0.0263571746472735","-21.8843046875","8.14973926544189","3.5","8.14973926544189"
"4","-0.0196609489648836","-18.479736328125","8.19970703125","3.5","8.19970703125"
"4","-0.0128660203699837","-15.0799072265625","8.24967479705811","3.5","8.24967479705811"
"4","-0.0067677497099794","-11.72757421875","8.29964160919189","3.5","8.29964160919189"
"4","0.000394821171312287","-8.312142578125","8.349609375","3.5","8.349609375"
"4","0.00664615618006792","-4.92925732421875","8.39957714080811","3.5","8.39957714080811"
"4","0.0130183698274777","-1.64104016113281","8.44954395294189","3.5","8.44954395294189"
"5","0.0113275054900441","-3.08110424804687","8.61669921875","4","8.61669921875"
"5","0.00421428694608039","-6.56441357421875","8.66666698455811","4","8.66666698455811"
"5","-0.00278162951872218","-9.97930078125","8.71663379669189","4","8.71663379669189"
"5","-0.00887918486114359","-13.4013076171875","8.7666015625","4","8.7666015625"
"5","-0.0160431864060229","-16.85859765625","8.81656932830811","4","8.81656932830811"
